station_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ORTONA,0.32123622,0.82973254,-0.10053757,-0.5390707,0.39127517,0.020603236,0.7671391,0.10991119,-0.7995186,0.13528973,-0.26113608,0.3696146,-0.4116739,0.29328504,-0.026111249,-0.008673421,-0.1719874,0.7688973,-0.074151434,0.80312234,0.0068427855,-0.3116587,0.74984574,-0.72451246,-1.1452646,0.2961775,0.11168235,0.11435182,0.6471434,0.22251047,-0.25928882,-0.019994827,0.10214153,0.08078025,0.16161717,-0.5024697,0.26294822,0.3562694,0.28359354,0.33207694,-0.18036245,-0.18253416,-0.10639039,-0.5625396,-0.2449758,-0.4350045,0.12272547,-0.3043338,1.0246332,-0.084239766,0.44375768,0.15803343,0.02127841,-0.4286866,0.91287863,0.6777094,-0.096886545,0.47521082,-0.15291624,0.1038237,-0.14293693,0.114643686,-0.44579503,0.3665783
CANDELA,-0.054157168,-0.15604322,-0.4090748,-0.052611385,0.7073063,0.48063192,0.35606724,0.3577581,-1.4253556,0.478417,0.027010942,0.48708555,-0.56337446,0.5320765,0.3912839,0.49030274,-0.23509549,0.28263348,-0.23611303,0.26315635,-0.23730744,0.5466128,0.23675348,-0.51755756,-1.2446823,0.30095005,0.2846817,-0.1514511,-0.07560758,-0.04249284,-0.36087632,0.00901114,-0.46522307,-0.5152968,0.29640183,-0.0015189386,-0.20270932,0.28806072,0.28337827,0.25062636,-0.40700722,0.11694057,0.2828855,0.21824147,0.11391366,-0.4142359,0.2316597,-0.05146168,0.118139416,-0.22291084,0.39041653,-0.11609362,-0.1338093,-0.5174883,0.21989562,-0.16326779,-0.44072127,-0.6552554,-0.3077875,0.111419566,-0.890294,-0.10325403,-0.46919647,0.080219015
ROMA MONTE MARIO,0.25140327,0.62304986,-0.556432,0.2793619,0.044327985,-0.6944258,-0.020775838,0.1931602,-0.9977973,0.07501706,-0.45646495,0.6122822,-0.65130186,0.16643101,0.79877406,-0.13098747,-0.14037566,0.54522043,0.44037428,1.0543658,0.5480712,0.016658757,-0.19910148,-0.014438424,-0.047945317,-0.34131074,-0.012500351,-0.49824128,-0.10400233,-0.3777803,0.30961528,-0.047363453,0.10879123,-0.62587786,0.02486173,0.29695734,-0.16450675,0.17331636,0.050857954,0.2192288,-0.14031218,0.122230075,0.12700844,-0.29397112,-0.3176417,-0.0891071,-0.20937674,0.4883751,-0.1804047,0.17106669,-0.1072176,-0.028409034,-0.0071399817,0.40462947,-0.14107342,0.30382603,0.45016366,-0.40462017,-0.6807691,0.4254667,0.12981902,0.042142633,-0.29368478,0.631473
S.PIERO A SIEVE,0.19315572,-0.7077863,-0.27002615,-0.35776946,-0.24437141,-0.081069894,-0.55372983,0.0904169,-0.4075555,0.48915255,0.11808327,-0.018490782,-0.675771,0.10345998,-0.1514595,0.70058864,0.004320726,-0.12691012,0.11385433,0.53053147,-0.011138581,0.057180062,0.51493293,-0.33632046,-0.30143505,-0.2783107,-0.32229888,-0.37078547,0.24700092,0.3221222,-0.25973144,-0.61646223,0.25925303,0.801471,-0.5455446,0.21436429,-0.49124005,-0.064513996,0.42474064,0.5377191,-0.3821219,0.02567711,0.1953345,-0.23428595,-0.062205076,-0.23388126,0.09896116,0.29061767,0.109506436,-0.10371729,-0.12520055,-0.45034394,-0.558663,-0.027098523,0.32883355,-0.01320672,0.20404008,-0.39110354,-0.2646057,0.6566841,-0.2693529,-0.39131021,0.17532045,0.084172614
ABBIATEGRASSO,0.074832685,0.55456877,-0.25723255,0.12586035,0.1454422,-0.21016015,-0.4027384,0.2956274,0.36018392,-0.13932382,-0.31580275,-0.11968255,-0.526343,-0.36064023,-0.03658263,0.5573192,0.66736877,-0.09531906,0.51840305,0.47904548,-0.18609813,0.38930696,0.7488059,0.07252789,-0.7734627,-0.16781496,0.32557213,-0.033795726,0.39842355,-0.01595859,0.046935894,0.3799641,0.11719367,0.15297341,0.12201629,-0.023880314,0.035084255,0.27798748,0.64399844,0.7091625,-0.22908266,-0.19060409,0.88480604,-0.10567634,-0.3030007,0.88079655,0.12191067,-0.8354761,0.19400203,0.09813776,0.2204688,-0.7437752,0.12486874,0.48787022,0.2546748,-0.1965618,0.12707675,-0.5772744,0.27212292,-0.81518424,-0.93478686,-0.24088128,-0.7116985,-0.17158414
ISTRANA,0.1719759,0.5318614,-0.36757588,0.07952455,0.5137035,-0.43636113,-0.105795205,0.14914499,0.11431891,-0.1370755,-0.21328619,0.007901508,-0.33262643,-0.034713905,-0.07259867,0.11163054,-0.16605325,0.30159283,1.2373419,-0.06984894,-0.041602734,1.0011019,0.29283044,-0.1402597,-0.39223224,-0.115299456,-0.33955696,-0.54660827,0.17197531,0.7382716,-0.10537707,0.49006683,0.60520893,-0.114928566,0.23203142,-0.8500966,-0.2989013,0.16660617,0.20369709,0.1555954,-0.1320516,0.5218635,0.22797856,-0.32014197,0.36949122,-0.55758876,0.6537664,0.21041946,-0.16235083,0.29515085,-0.047549624,-0.5521588,0.120594524,0.14947337,0.5822579,0.5440762,-0.0027590669,0.2043024,-0.09709681,0.21729559,-0.8204818,-0.020698944,0.11878536,-0.099960625
AVIANO,-0.059359264,0.12381267,-0.7630768,0.95142716,0.5247449,-0.41844863,-0.44810638,0.044767227,-0.36410862,-0.39033836,-0.36835137,0.74692434,-0.51484996,-0.70433015,-0.16181871,-0.044821534,-0.41680133,-0.084088616,0.81459635,0.012065151,-0.82471126,0.1529404,-0.7085013,-0.09402289,-0.49596474,-0.6351046,-0.35763195,-0.0657661,0.31564197,-0.40032655,0.032438453,0.705939,0.18427433,-0.40181795,0.26591656,-0.6722455,-0.77579033,0.38100135,-0.055821653,0.17814377,-0.44638038,0.2674521,0.4898685,-0.9409903,0.5271558,-0.10777849,0.7481565,-0.032105785,0.70730567,-0.3983669,0.10529532,-0.36236846,-0.8457416,0.21133627,0.9457222,0.7041047,0.08328665,-0.08742515,-0.035557684,0.0727161,-0.6018036,0.12802345,-0.008879438,0.517476
PORTICI- ERCOLANO,-0.038055476,0.040659294,-0.6051247,0.0072976053,-0.10913132,0.1084269,-0.56731844,-0.009417544,-0.68991923,0.00060216786,0.68542874,0.46121252,-0.37220427,-0.33653337,0.21068175,-0.51960087,-0.3144727,-0.8365407,0.18008819,0.5588434,0.113664605,0.40710297,0.016341284,-0.39467838,-0.23386337,0.44027597,0.21717758,0.019170301,1.0070958,0.054934986,0.08044973,0.18445712,0.40387037,-0.11911172,-0.2428038,0.532701,-0.043956302,0.017401032,0.022659238,-0.24116543,-0.21085908,-0.23244905,0.13577718,-0.38142648,0.09653543,0.11362314,-0.11456289,0.07546409,0.16206688,0.020825153,0.8704292,-0.62804884,0.079567775,-0.05338794,0.54970676,0.033086903,-0.42736718,-0.6744941,-0.28706083,0.11053319,-0.031399682,0.23604959,0.16283266,0.46732607
MONTE S.BIAGIO,0.23539653,-0.030561805,-0.32645214,-0.34267932,0.3915683,0.094909236,-0.6845634,0.39490917,-0.49938133,0.17264971,-0.0358043,0.16479573,-0.35165983,-0.0512694,0.2780201,-0.08827278,-0.285456,0.15588196,0.5935856,0.63868356,-0.004824174,0.10708752,-0.3551317,-0.0018086199,-0.020248728,0.115332216,-0.3098987,0.21258412,0.9332372,-0.34266776,-0.30025467,-0.12284819,-0.26772863,-0.44919902,-0.12864651,0.03197567,-0.29829577,-0.13917993,-0.06655874,-0.17413276,-0.06157151,-0.031061558,-0.40104264,0.18544973,-0.05408438,-0.2696169,-0.5212878,0.35357586,0.013301447,0.26079008,-0.022931654,0.04668092,0.5277746,0.13464369,0.3939927,0.38988933,0.10314805,-0.5973447,-0.11330851,-0.20354415,-0.13489099,0.09473118,-0.4455768,0.25171265
COLLEGNO,0.2865952,-0.24338573,-0.93532395,0.18953083,0.21145333,-0.56643325,-0.23620963,0.14325397,0.326166,-0.19340307,-0.37342358,0.36342734,-0.19310378,-0.48451048,0.18478626,0.22776051,0.13733847,0.40066794,0.006725835,1.0585185,-0.3581999,-0.09346989,-0.18472883,-0.095400944,-1.0541234,-0.1934627,0.45216215,0.076668546,0.6956332,-0.01878606,0.40926287,0.07816802,-0.15912753,-0.073786676,0.1253801,0.40614235,-0.5970367,-0.15295382,-0.19917932,0.037199173,-0.10560755,-0.80689514,0.27040112,-0.6469813,-0.020797368,-0.35868317,0.1878308,-0.042624008,0.21297097,-0.35941032,0.31271487,-0.03988887,-0.08574131,-0.28147674,0.10287375,-0.2803739,0.2508585,-0.32920444,-0.64364487,-0.47919518,-0.46821126,0.3748953,0.04344464,-0.47634044
PIEVE VERGONTE,-0.19868137,-0.05480715,-1.0097798,-0.4176565,0.4542327,-0.19724755,0.15914027,0.063797005,-0.35846275,-0.46656147,-0.21200846,-0.58025825,0.08186572,-0.16713944,-0.161442,-0.055292502,0.024666999,-0.28396195,0.32432488,0.19060262,-0.42679676,0.44967818,0.584403,0.68085665,-0.8275073,0.39218602,0.45403796,-0.30988452,0.27419513,0.5779739,0.8812472,0.073567346,-0.32355073,-0.6467844,-0.27069864,-0.538372,-0.7238199,0.6658868,0.07787329,0.7839942,0.18924463,0.660419,0.8843917,-0.46374974,-0.2187693,0.3152294,0.078772664,-0.08657285,-0.38561785,0.23670754,-0.32861447,-0.4256403,0.23005189,0.1946722,1.2653149,0.2039677,0.10016666,-0.40828934,-0.6365177,-0.38636923,-0.037403304,-0.1503788,-0.7230174,-0.18446274
SIPICCIANO,0.6964258,0.5549458,-0.26466078,0.03987137,0.11735235,-0.29910263,-0.094605714,0.14067584,-0.88913983,-0.16163288,-0.3778625,0.33391514,-0.8371768,-0.13873072,-0.21787484,0.22693774,-0.28683722,0.6277887,-0.23936017,0.34271786,0.22080073,0.2721235,-0.025374684,0.22525916,0.036534563,-0.5025662,-0.7547129,-0.26477242,0.21192975,-0.04836933,-0.106169894,-0.48603356,0.26785094,-0.29594088,-0.43839014,0.28483334,-0.3957849,0.23544703,0.27707413,-0.09608387,0.4782254,0.37933218,0.09582649,-0.56220615,-0.33236668,-0.3439624,-0.25672385,0.25060758,0.36800653,0.45452043,0.11870625,-0.497875,0.5868067,0.297724,0.18011661,0.43890265,0.3240417,-0.55639523,-0.061362468,0.13747199,-0.015603182,-0.36997113,-0.4230759,0.4943426
BORGO LAVEZZARO,0.2191749,0.42277914,-0.48277125,0.19532508,0.03555385,-0.5351746,-0.274558,0.30773517,0.38357097,-0.39646077,-0.43266845,0.05150502,-0.92209846,-0.0121587245,0.1900176,0.21348852,0.73059565,-0.14653401,0.29198685,0.40256977,-0.21604249,0.17515153,0.58499926,0.35059202,-0.8827343,-0.19907202,0.23501945,-0.012117691,0.32161334,-0.48163846,0.0075353524,0.08187492,-0.49983084,0.03275635,0.09266155,0.28590277,-0.40109706,0.3695639,0.6027696,0.2782834,-0.59361017,0.48538885,1.0518402,-0.11689555,-0.6115521,0.44069853,-0.022335459,-0.16278134,0.14560339,0.2125913,0.55641466,-0.3419699,-0.08008806,0.61293954,0.57631856,-0.34275883,0.38235086,-0.24929099,0.19012837,-1.1678642,-0.6430423,-0.5691125,-0.5512576,0.112640865
GRIZZANA,-0.08653157,0.04035836,0.024046928,-0.3923107,0.39297414,-0.05810903,-0.011995778,-0.059192587,-0.53431743,0.61236435,0.12216563,0.5372437,0.23384224,-0.3816044,-0.0066121714,0.32392696,-0.04520818,0.20066203,0.2565138,0.39176565,0.014221598,-0.44248232,0.5296479,0.08890032,-0.92188555,-0.2983977,-0.14530511,-0.2315627,0.52596056,-0.41444114,-0.25317097,-0.031964406,0.15742974,0.38011578,-0.5278314,0.12625931,-0.07438118,-0.0051541147,0.48859257,0.27515015,0.0303986,-0.08890231,0.419343,0.028473482,0.39756972,-0.21861859,-0.11638535,0.08102102,0.007110458,-0.15939526,-0.19651872,-0.6784507,0.010158149,0.5309443,0.3844379,0.06559532,-0.08669812,0.05993591,-0.40926552,0.52562,-0.6656364,-0.49487105,0.5043931,0.11483955
ROSSANO,0.5538756,-0.106155604,-0.5660936,-0.30893248,0.11406329,0.1931392,-0.7567543,0.7035047,-0.43111295,-0.5504712,-0.19439319,0.36087692,-0.48562008,-0.3606052,1.0050014,0.1878723,-0.06343372,0.026746077,0.10198541,0.85064024,-0.2821258,0.13980816,0.6508324,0.29457527,-0.78085613,-0.43427098,0.5068151,-0.5594869,0.33263105,0.07543074,-0.7291795,0.7346647,-0.12951958,-0.25141704,-0.25347838,0.050626222,-0.11506737,0.185176,-0.35347983,-0.6250598,0.35214,0.46990573,-0.29061916,-0.28771743,-0.48313144,-0.39845473,0.49554121,0.37946817,0.4946081,-0.16954212,0.31120732,-0.91088873,0.065366365,0.11840557,0.5139877,-0.5586449,-0.61623555,0.41451663,-0.062327843,0.28520042,-0.17999874,0.4317254,-0.0378284,1.0837692
REGGIO DI CALABRIA GALLICO,0.5919698,0.14640582,-0.0133092385,-0.5598529,0.41319335,0.017617067,-0.4912429,-0.0038975715,-0.22069171,-0.12242386,0.2549968,0.28362218,-0.36730552,-0.06143469,0.039412,-0.04921268,0.1374281,-0.33569932,0.46167767,0.5336939,-0.3963522,0.4274154,0.48308784,-0.3160385,0.20919985,-0.3307411,0.51173145,-0.05104529,0.41581663,-0.51722896,0.142315,0.26804033,-0.43829048,-0.86219895,-0.2486855,-0.035167065,-0.5313912,0.24407437,-0.35301238,-0.35141617,-0.4475668,0.5832636,0.22355856,-0.11676894,-0.9204491,-0.4029287,0.14795092,0.12282316,0.42406952,-0.26965833,0.17736374,-0.64791805,0.1511102,-0.07257099,-0.0076390523,-0.12361079,0.0357767,-0.13440244,-0.101828225,0.34057415,-0.35029486,0.75026137,0.22674713,0.6679047
SGURGOLA,0.16957071,-0.0748569,0.1277055,0.35287535,-0.21200696,0.20060636,0.07709176,-0.19002411,-0.59419215,0.18124387,-0.24845423,0.51516914,-0.6914005,0.109553255,0.17435609,-0.05167858,-0.1128272,0.3798628,0.3315263,0.99860334,0.084947415,0.20212272,-0.26456463,-0.23099014,-0.4089909,-0.2033503,0.20109813,-0.17340179,0.46425912,0.15469179,0.053661637,0.58204097,0.32919905,-0.6490441,-0.6290764,0.55788326,-0.65391105,-0.34282538,0.2023499,-0.37794158,0.11019421,0.15219882,0.07202713,0.39948443,-0.12915653,0.6068083,-0.03891255,0.042162005,0.45896903,-0.21243288,0.228272,-0.09415077,0.0892454,0.26986024,0.49058443,0.24133231,-0.19292563,-0.4774529,-0.22086282,0.27718356,-0.03648934,-0.1838656,-0.40786612,-0.031752605
S.GIORGIO P.,0.24606113,-0.22087857,-0.58023053,0.023487896,0.05926575,-0.45488816,0.14672923,-0.13906787,-0.19221917,0.081018366,0.086545415,0.56134844,-0.055679265,-0.38960162,-0.078167535,-0.06049392,-0.0828186,0.5544377,0.4958298,0.4572403,0.05227181,0.031548157,0.40077025,-0.025987335,-0.4348223,0.30172902,-0.42626673,-0.27412298,0.11556978,0.18150088,-0.05769309,-0.11509538,-0.13828386,0.17344059,-0.8367796,-0.014669589,-0.24885412,0.8372872,0.46572208,-0.28475243,-0.19211921,0.48776838,0.8674284,0.33839893,0.04464405,-0.4870286,0.1320275,-0.2506217,0.44791538,-0.15951654,-0.17162566,-0.2418578,-0.1399879,0.17498852,-0.10122525,0.120169535,-0.41867054,0.34943634,-0.5832419,0.23145905,-0.64914286,-0.021851998,0.22519375,0.081244394
BORGO TICINO,0.0010054937,-0.028604977,-0.91924536,-0.00038982806,0.5706412,-0.385301,-0.06234219,0.6057175,-0.24136133,-0.6243385,-0.47929442,-0.078254245,-0.5769558,0.46580276,0.17906405,-0.009872918,0.5198647,-0.26285535,0.26062033,0.4621915,-0.369877,-0.44649425,1.0840292,0.16102916,-0.44147688,0.067243956,0.16921355,-0.12941366,0.313394,0.23737654,0.39058813,0.2788766,-0.35125557,-0.32772195,0.18955968,-0.2927429,-0.47512823,0.17342484,0.22327368,0.038890872,-0.670517,0.7470142,0.7781842,-0.051662266,-0.20911527,0.24287519,-0.01062561,-0.044939484,0.090360776,-0.10424754,0.08080341,0.14500552,0.214639,0.80752975,0.7722125,-0.28526744,0.38738674,0.06442503,-0.63278234,-0.7419733,-0.22388078,-0.72758996,-0.12783718,-0.2702118
VIGEVANO,0.13514629,0.60162085,-0.2670648,0.20586,0.12616488,-0.3062141,-0.32373402,0.41314855,0.2618835,-0.101169705,-0.29035702,-0.09976583,-0.49042526,-0.2359541,-0.067472726,0.5964094,0.7202934,-0.12011007,0.5400332,0.4910335,-0.15584138,0.59013975,0.7169437,-0.05577542,-0.6859779,-0.1155175,0.5021398,-0.032673784,0.4092813,-0.044126175,0.0995677,0.3842726,0.08820178,0.09768954,0.12609975,0.059138782,0.072211385,0.30627528,0.59638256,0.59554607,-0.20573676,-0.14973265,0.90381265,-0.07699889,-0.24553287,0.81168485,0.17458822,-0.8381196,0.1835669,0.042112302,0.19843295,-0.76667845,0.122048244,0.48294714,0.23326614,-0.2464552,0.22016169,-0.6713174,0.2755819,-0.88729566,-0.8208246,-0.2427514,-0.65928805,-0.26753694
PALMANOVA,-0.4976838,0.064463206,-0.6530637,0.21008268,0.4280678,-0.46559745,-0.56107783,-0.21281272,-0.4928114,-0.27598727,-0.2817294,0.0684764,-0.38514754,-0.48474362,-0.016014231,0.3149157,-0.9052368,0.13176477,0.33744702,0.22374442,-0.4869105,0.046589512,-0.12801096,0.16033384,-0.4523773,-0.47311273,-0.5232767,-0.24836056,-0.15949409,-0.21705107,0.040318474,0.41079858,-0.07437525,0.05553183,0.112783544,-0.18413915,-0.46337113,-0.18376057,0.34131172,-0.3369952,-0.071489476,0.14974466,0.8650586,-0.40303546,-0.049654614,-0.100061126,0.51306516,0.09525325,0.42938143,-0.058601774,0.22101843,-0.14672913,-0.16522719,0.026076661,0.79381144,0.66315025,0.03713639,-0.4248623,0.12894693,0.466347,-0.62131816,0.3282816,0.22476062,-0.05193227
MONTANARO,0.046650097,0.38706863,-0.521776,-0.3573431,0.86094093,-0.17038304,-0.11512116,0.23108149,0.23766725,-0.2728376,-0.4778778,0.06516361,-0.13707441,0.023551546,-0.27325425,-0.40471283,0.76495016,-0.33231324,0.34916666,0.7008171,-0.22185436,-0.14778672,0.4123108,-0.42713413,-0.8734578,-0.006530702,0.46846065,-0.05774821,0.3646051,-0.010924727,-0.26805347,0.097329505,-0.23464613,-0.019979153,0.7120677,0.64597505,-0.71912503,0.42776456,0.13625209,0.16210963,-1.0450878,0.44630283,0.72911894,-0.4705197,-0.35404256,0.22345078,-0.017229851,-0.01234753,-0.18718423,-0.016643075,0.41431507,-0.38873872,-0.023881264,0.77583736,0.7388018,-0.0993575,0.36480477,-0.31840953,-0.3510552,-0.8591465,0.058239274,-0.34741083,0.06568402,0.22143887
QUATTRO VENTI,0.28916222,0.18842584,-0.39247715,0.21083157,0.1607282,-0.45139727,0.06182189,0.14695965,-0.64669764,0.26922223,-0.27430156,0.4712608,-0.5264029,0.44873258,1.1374495,0.0070663076,0.0817266,0.1101995,0.36204535,0.910078,0.6027752,0.2505564,-0.24489109,0.15644057,-0.13749088,-0.13892494,0.013954803,-0.5303508,0.031768173,-0.30219036,0.4797252,0.087977834,0.21036291,-0.44054234,0.09244864,0.39280924,-0.23884287,0.3287087,0.25420853,0.23896687,-0.17035016,-0.010947922,0.08347542,-0.15357359,-0.32523495,-0.18091148,-0.33195877,0.32039836,0.14289649,0.18122537,-0.034681592,-0.11626166,0.22072427,0.6427412,-0.05575031,0.2876122,0.5863746,-0.37052035,-0.5125609,0.23043576,0.1426462,0.19410725,-0.30237296,0.6187976
BOLOGNA BORGO PANIGALE,-0.2416642,0.07804673,-0.27805263,-0.3170482,0.40690956,-0.1757229,0.03393639,-0.23197603,-0.30303752,0.54755366,-0.07992182,0.7797895,0.14597869,-0.22662292,-0.03492538,0.09304955,-0.13709258,0.12781614,0.25297025,0.45457125,0.05506916,-0.25001788,0.34243622,0.44472444,-1.0777285,0.00159722,-0.0064547365,-0.24831393,0.750777,-0.3321837,-0.16854313,0.061916843,-0.12673949,0.5605477,-0.4568594,-0.020340703,0.13363247,0.18273163,0.54112506,0.029342975,0.5812502,0.3269488,0.5307559,-0.025191864,0.009871915,-0.39013195,-0.41362256,-0.17626344,0.17849112,-0.031879194,-0.304232,-0.78646445,-0.26408726,0.4147175,0.5185439,0.0821242,-0.042456936,-0.1788254,-0.7258278,0.18251358,-0.49929157,-0.6027934,0.5855481,0.31933892
CHIEUTI SERRACAPRIOLA,-0.062141187,0.13045655,0.10856259,-0.5867572,0.5109731,0.13837534,0.554576,0.12784368,-1.0743855,0.06834951,-0.06159509,0.08537873,-0.2931455,-0.07108049,0.06428548,0.16595511,-0.40564746,0.3517804,-0.20852898,0.52897054,-0.020269014,0.08013428,0.43516716,-0.63228565,-1.4346102,0.12169054,0.10498664,-0.16769584,0.4932858,0.34150687,-0.3439602,0.15767054,-0.30704996,-0.42973334,0.0866236,-0.010470531,0.51534045,0.33107755,0.7039172,0.10042135,0.008654478,-0.09082231,0.12751941,0.1463532,-0.27674535,-0.16134377,0.2977072,-0.31172618,0.49435428,0.0022581785,0.36593425,-0.21765076,0.09228137,-0.30761993,0.36316326,-0.00100069,-0.4973778,0.41538987,-0.33517388,0.26728272,-0.4021856,0.14232092,-0.596279,-0.040243927
CAGLIARI ELMAS,-0.46878904,-0.1698675,-0.59202486,0.38910636,0.1885147,0.3517735,-0.08783125,-0.24513863,-0.5744951,-0.05279525,-0.5512192,0.7245699,-0.8019359,-0.15771367,0.42115313,0.21955615,-0.12450281,-0.66424906,0.8339664,1.4350733,-0.11098135,-0.08160193,-0.03985613,-0.48628408,0.4144548,-0.55591285,-0.15136255,-0.71790665,1.3681461,1.265496,-0.024528729,-0.22212154,0.7731361,0.4369223,-0.3261185,-0.5328421,-0.043392103,0.3414121,-0.2536807,0.7411684,-0.65040565,0.6025955,0.4187811,0.18639268,-0.19393964,0.1967964,-0.07664553,-0.059111536,0.42837,0.13340878,0.6987531,-0.47289318,0.21984121,-0.14925359,0.39134505,0.62481165,-0.28667527,-0.44442162,-0.1330256,-0.02799667,-0.674461,-0.16749932,-0.7297545,0.6712681
POPOLI VITTORITO,0.22770385,0.7551993,-0.6638185,-0.21121517,0.67209667,-0.09357153,0.1139852,-0.2695263,-0.55297107,0.52360517,-0.30448216,0.66356915,-0.9969292,0.452781,-0.11065306,0.14072578,0.1994503,0.5181479,0.061233927,1.1248031,-0.7043586,0.113538235,0.22035912,-0.41366705,-0.8920246,0.37593505,0.2525082,0.11962809,0.8503085,0.07973943,-0.16974974,-0.11614568,-0.41857788,-0.21545343,0.09681196,0.030253189,0.2661119,0.3816013,0.3891198,0.14570634,0.5680151,-0.023418795,-0.041267823,-0.26960886,-0.19710709,0.08004367,-0.27808028,-0.039441418,0.9889362,-0.72928095,-0.08593813,0.7849743,-0.318878,0.03412493,1.1211268,0.2620175,-0.16302073,0.43923706,-0.17457387,0.33149186,-0.14020191,0.54154503,-0.47126064,0.56688565
PADERNO ROBBIATE,0.12257277,-0.11924276,-0.25223714,-0.54447454,0.71953434,-0.12610374,-0.19986117,0.13262357,-0.20621887,-0.12967977,-0.44901845,0.11428254,-0.0708181,-0.49145338,0.3296052,0.6460862,-0.03218515,-0.42523307,-0.22352128,0.06112005,-0.06498644,0.33277068,0.9243028,-0.10581854,-0.337535,-0.22525439,0.091252565,-0.5727849,0.6033174,0.5566743,0.40410468,-0.36727896,-0.28167662,0.31225315,0.16277502,-0.12291574,-0.4328911,0.113853,0.107027434,0.16866298,0.20516892,0.1961852,-0.026008466,-0.17270365,0.08021985,0.7144269,0.6095286,-0.55826724,0.40042534,-0.3175854,0.11295842,-0.38435984,0.23569193,0.771012,0.16983107,0.05121673,0.10840869,-0.006576316,-0.25294805,-0.45438817,-0.2789262,0.042644843,-0.5158652,-0.4130588
CALUSO,0.1208311,0.20017964,-0.62278724,-0.33127415,0.9456924,-0.30517226,-0.09659854,0.34688395,0.28751466,-0.1557463,-0.48253974,-0.04743426,-0.21661513,-0.012978696,-0.1306302,-0.42881328,1.0735422,-0.17467728,0.3596345,0.5895063,-0.28949475,0.0064786123,0.32918912,-0.4128668,-1.1032667,0.030053433,0.2503536,-0.04285967,0.24808142,-0.017886158,-0.3132218,0.020623509,-0.26324698,-0.16056377,0.52014244,0.43653476,-0.642119,0.5382049,0.16070947,0.15734048,-1.0122386,0.43296224,0.6606628,-0.73746926,-0.30801043,0.2577253,0.0811513,0.009113303,-0.09714637,0.13554372,0.35637802,-0.48821545,-0.03167607,0.8600366,0.52096695,-0.11860765,0.32091665,-0.024462128,-0.32781792,-0.7421823,0.09250753,-0.35970953,-0.22071089,0.1534438
